DZ22_Code,DZ22_Name,IZ22_Code,IZ22_Name,MMWard_Code,MMWard_Name,LA_Code,LA_Name,SPC_Code,SPC_Name,UKPC_Code,UKPC_Name,HB_Code,HB_Name,HIA_Code,HIA_Name,SPD_Code,SPD_Name,SFRLSO_Code,SFRLSO_Name,SFRSDA_Code,SFRSDA_Name,RRP_Code,RRP_Name,LRP_Code,LRP_Name,UR2_Code,UR2_Name,UR3_Code,UR3_Name,UR6_Code,UR6_Name,UR8_Code,UR8_Name,Country_Code,Country_Name
S01017287,Shettleston North - 02,S02003209,Shettleston North,S13002985,Shettleston,S12000049,Glasgow City,S16000121,Glasgow Shettleston,S14000084,Glasgow East,S08000031,Greater Glasgow and Clyde,S37000034,Glasgow City,S32000018,Greater Glasgow,S39000020,Glasgow City,S40000003,West,S43000003,West,S42000015,Glasgow and East Dunbartonshire,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01017288,Shettleston North - 03,S02003209,Shettleston North,S13002985,Shettleston,S12000049,Glasgow City,S16000121,Glasgow Shettleston,S14000084,Glasgow East,S08000031,Greater Glasgow and Clyde,S37000034,Glasgow City,S32000018,Greater Glasgow,S39000020,Glasgow City,S40000003,West,S43000003,West,S42000015,Glasgow and East Dunbartonshire,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01017289,Shettleston North - 04,S02003209,Shettleston North,S13002984,East Centre,S12000049,Glasgow City,S16000150,Glasgow Provan,S14000086,Glasgow North East,S08000031,Greater Glasgow and Clyde,S37000034,Glasgow City,S32000018,Greater Glasgow,S39000020,Glasgow City,S40000003,West,S43000003,West,S42000015,Glasgow and East Dunbartonshire,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01017290,Shettleston North - 05,S02003209,Shettleston North,S13002985,Shettleston,S12000049,Glasgow City,S16000121,Glasgow Shettleston,S14000084,Glasgow East,S08000031,Greater Glasgow and Clyde,S37000034,Glasgow City,S32000018,Greater Glasgow,S39000020,Glasgow City,S40000003,West,S43000003,West,S42000015,Glasgow and East Dunbartonshire,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01017291,Tollcross - 01,S02003210,Tollcross,S13002985,Shettleston,S12000049,Glasgow City,S16000121,Glasgow Shettleston,S14000084,Glasgow East,S08000031,Greater Glasgow and Clyde,S37000034,Glasgow City,S32000018,Greater Glasgow,S39000020,Glasgow City,S40000003,West,S43000003,West,S42000015,Glasgow and East Dunbartonshire,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01017292,Tollcross - 02,S02003210,Tollcross,S13002985,Shettleston,S12000049,Glasgow City,S16000121,Glasgow Shettleston,S14000084,Glasgow East,S08000031,Greater Glasgow and Clyde,S37000034,Glasgow City,S32000018,Greater Glasgow,S39000020,Glasgow City,S40000003,West,S43000003,West,S42000015,Glasgow and East Dunbartonshire,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01017293,Tollcross - 03,S02003210,Tollcross,S13002985,Shettleston,S12000049,Glasgow City,S16000121,Glasgow Shettleston,S14000084,Glasgow East,S08000031,Greater Glasgow and Clyde,S37000034,Glasgow City,S32000018,Greater Glasgow,S39000020,Glasgow City,S40000003,West,S43000003,West,S42000015,Glasgow and East Dunbartonshire,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01017294,Tollcross - 04,S02003210,Tollcross,S13002985,Shettleston,S12000049,Glasgow City,S16000121,Glasgow Shettleston,S14000084,Glasgow East,S08000031,Greater Glasgow and Clyde,S37000034,Glasgow City,S32000018,Greater Glasgow,S39000020,Glasgow City,S40000003,West,S43000003,West,S42000015,Glasgow and East Dunbartonshire,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01017295,Tollcross - 05,S02003210,Tollcross,S13002985,Shettleston,S12000049,Glasgow City,S16000121,Glasgow Shettleston,S14000084,Glasgow East,S08000031,Greater Glasgow and Clyde,S37000034,Glasgow City,S32000018,Greater Glasgow,S39000020,Glasgow City,S40000003,West,S43000003,West,S42000015,Glasgow and East Dunbartonshire,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01017296,Old Shettleston and Parkhead North - 01,S02003211,Old Shettleston and Parkhead North,S13002985,Shettleston,S12000049,Glasgow City,S16000121,Glasgow Shettleston,S14000084,Glasgow East,S08000031,Greater Glasgow and Clyde,S37000034,Glasgow City,S32000018,Greater Glasgow,S39000020,Glasgow City,S40000003,West,S43000003,West,S42000015,Glasgow and East Dunbartonshire,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01017297,Old Shettleston and Parkhead North - 02,S02003211,Old Shettleston and Parkhead North,S13002984,East Centre,S12000049,Glasgow City,S16000150,Glasgow Provan,S14000086,Glasgow North East,S08000031,Greater Glasgow and Clyde,S37000034,Glasgow City,S32000018,Greater Glasgow,S39000020,Glasgow City,S40000003,West,S43000003,West,S42000015,Glasgow and East Dunbartonshire,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01017298,Old Shettleston and Parkhead North - 03,S02003211,Old Shettleston and Parkhead North,S13002984,East Centre,S12000049,Glasgow City,S16000150,Glasgow Provan,S14000086,Glasgow North East,S08000031,Greater Glasgow and Clyde,S37000034,Glasgow City,S32000018,Greater Glasgow,S39000020,Glasgow City,S40000003,West,S43000003,West,S42000015,Glasgow and East Dunbartonshire,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01017299,Old Shettleston and Parkhead North - 04,S02003211,Old Shettleston and Parkhead North,S13002984,East Centre,S12000049,Glasgow City,S16000150,Glasgow Provan,S14000086,Glasgow North East,S08000031,Greater Glasgow and Clyde,S37000034,Glasgow City,S32000018,Greater Glasgow,S39000020,Glasgow City,S40000003,West,S43000003,West,S42000015,Glasgow and East Dunbartonshire,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01017300,Old Shettleston and Parkhead North - 05,S02003211,Old Shettleston and Parkhead North,S13002984,East Centre,S12000049,Glasgow City,S16000150,Glasgow Provan,S14000086,Glasgow North East,S08000031,Greater Glasgow and Clyde,S37000034,Glasgow City,S32000018,Greater Glasgow,S39000020,Glasgow City,S40000003,West,S43000003,West,S42000015,Glasgow and East Dunbartonshire,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01017301,Old Shettleston and Parkhead North - 06,S02003211,Old Shettleston and Parkhead North,S13002984,East Centre,S12000049,Glasgow City,S16000150,Glasgow Provan,S14000086,Glasgow North East,S08000031,Greater Glasgow and Clyde,S37000034,Glasgow City,S32000018,Greater Glasgow,S39000020,Glasgow City,S40000003,West,S43000003,West,S42000015,Glasgow and East Dunbartonshire,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01017302,Carntyne - 01,S02003212,Carntyne,S13002984,East Centre,S12000049,Glasgow City,S16000150,Glasgow Provan,S14000086,Glasgow North East,S08000031,Greater Glasgow and Clyde,S37000034,Glasgow City,S32000018,Greater Glasgow,S39000020,Glasgow City,S40000003,West,S43000003,West,S42000015,Glasgow and East Dunbartonshire,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01017303,Carntyne - 02,S02003212,Carntyne,S13002984,East Centre,S12000049,Glasgow City,S16000150,Glasgow Provan,S14000086,Glasgow North East,S08000031,Greater Glasgow and Clyde,S37000034,Glasgow City,S32000018,Greater Glasgow,S39000020,Glasgow City,S40000003,West,S43000003,West,S42000015,Glasgow and East Dunbartonshire,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01017304,Carntyne - 03,S02003212,Carntyne,S13002984,East Centre,S12000049,Glasgow City,S16000150,Glasgow Provan,S14000086,Glasgow North East,S08000031,Greater Glasgow and Clyde,S37000034,Glasgow City,S32000018,Greater Glasgow,S39000020,Glasgow City,S40000003,West,S43000003,West,S42000015,Glasgow and East Dunbartonshire,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01017305,Carntyne - 04,S02003212,Carntyne,S13002984,East Centre,S12000049,Glasgow City,S16000150,Glasgow Provan,S14000086,Glasgow North East,S08000031,Greater Glasgow and Clyde,S37000034,Glasgow City,S32000018,Greater Glasgow,S39000020,Glasgow City,S40000003,West,S43000003,West,S42000015,Glasgow and East Dunbartonshire,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01017306,"Cranhill, Lightburn and Queenslie South - 01",S02003213,"Cranhill, Lightburn and Queenslie South",S13002984,East Centre,S12000049,Glasgow City,S16000150,Glasgow Provan,S14000086,Glasgow North East,S08000031,Greater Glasgow and Clyde,S37000034,Glasgow City,S32000018,Greater Glasgow,S39000020,Glasgow City,S40000003,West,S43000003,West,S42000015,Glasgow and East Dunbartonshire,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01017307,"Cranhill, Lightburn and Queenslie South - 02",S02003213,"Cranhill, Lightburn and Queenslie South",S13002984,East Centre,S12000049,Glasgow City,S16000150,Glasgow Provan,S14000086,Glasgow North East,S08000031,Greater Glasgow and Clyde,S37000034,Glasgow City,S32000018,Greater Glasgow,S39000020,Glasgow City,S40000003,West,S43000003,West,S42000015,Glasgow and East Dunbartonshire,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01017308,"Cranhill, Lightburn and Queenslie South - 03",S02003213,"Cranhill, Lightburn and Queenslie South",S13002984,East Centre,S12000049,Glasgow City,S16000150,Glasgow Provan,S14000086,Glasgow North East,S08000031,Greater Glasgow and Clyde,S37000034,Glasgow City,S32000018,Greater Glasgow,S39000020,Glasgow City,S40000003,West,S43000003,West,S42000015,Glasgow and East Dunbartonshire,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01017309,"Cranhill, Lightburn and Queenslie South - 04",S02003213,"Cranhill, Lightburn and Queenslie South",S13002984,East Centre,S12000049,Glasgow City,S16000150,Glasgow Provan,S14000086,Glasgow North East,S08000031,Greater Glasgow and Clyde,S37000034,Glasgow City,S32000018,Greater Glasgow,S39000020,Glasgow City,S40000003,West,S43000003,West,S42000015,Glasgow and East Dunbartonshire,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01017310,"Cranhill, Lightburn and Queenslie South - 05",S02003213,"Cranhill, Lightburn and Queenslie South",S13002984,East Centre,S12000049,Glasgow City,S16000150,Glasgow Provan,S14000086,Glasgow North East,S08000031,Greater Glasgow and Clyde,S37000034,Glasgow City,S32000018,Greater Glasgow,S39000020,Glasgow City,S40000003,West,S43000003,West,S42000015,Glasgow and East Dunbartonshire,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01017311,"Cranhill, Lightburn and Queenslie South - 06",S02003213,"Cranhill, Lightburn and Queenslie South",S13002984,East Centre,S12000049,Glasgow City,S16000150,Glasgow Provan,S14000086,Glasgow North East,S08000031,Greater Glasgow and Clyde,S37000034,Glasgow City,S32000018,Greater Glasgow,S39000020,Glasgow City,S40000003,West,S43000003,West,S42000015,Glasgow and East Dunbartonshire,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01017312,"Cranhill, Lightburn and Queenslie South - 07",S02003213,"Cranhill, Lightburn and Queenslie South",S13002984,East Centre,S12000049,Glasgow City,S16000150,Glasgow Provan,S14000086,Glasgow North East,S08000031,Greater Glasgow and Clyde,S37000034,Glasgow City,S32000018,Greater Glasgow,S39000020,Glasgow City,S40000003,West,S43000003,West,S42000015,Glasgow and East Dunbartonshire,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01017313,"Cranhill, Lightburn and Queenslie South - 08",S02003213,"Cranhill, Lightburn and Queenslie South",S13002984,East Centre,S12000049,Glasgow City,S16000150,Glasgow Provan,S14000086,Glasgow North East,S08000031,Greater Glasgow and Clyde,S37000034,Glasgow City,S32000018,Greater Glasgow,S39000020,Glasgow City,S40000003,West,S43000003,West,S42000015,Glasgow and East Dunbartonshire,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01017314,"Cranhill, Lightburn and Queenslie South - 09",S02003213,"Cranhill, Lightburn and Queenslie South",S13002984,East Centre,S12000049,Glasgow City,S16000150,Glasgow Provan,S14000086,Glasgow North East,S08000031,Greater Glasgow and Clyde,S37000034,Glasgow City,S32000018,Greater Glasgow,S39000020,Glasgow City,S40000003,West,S43000003,West,S42000015,Glasgow and East Dunbartonshire,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01017315,Craigend and Ruchazie - 01,S02003214,Craigend and Ruchazie,S13002984,East Centre,S12000049,Glasgow City,S16000150,Glasgow Provan,S14000086,Glasgow North East,S08000031,Greater Glasgow and Clyde,S37000034,Glasgow City,S32000018,Greater Glasgow,S39000020,Glasgow City,S40000003,West,S43000003,West,S42000015,Glasgow and East Dunbartonshire,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01017316,Craigend and Ruchazie - 02,S02003214,Craigend and Ruchazie,S13003133,North East,S12000049,Glasgow City,S16000150,Glasgow Provan,S14000086,Glasgow North East,S08000031,Greater Glasgow and Clyde,S37000034,Glasgow City,S32000018,Greater Glasgow,S39000020,Glasgow City,S40000003,West,S43000003,West,S42000015,Glasgow and East Dunbartonshire,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01017317,Craigend and Ruchazie - 03,S02003214,Craigend and Ruchazie,S13003133,North East,S12000049,Glasgow City,S16000150,Glasgow Provan,S14000086,Glasgow North East,S08000031,Greater Glasgow and Clyde,S37000034,Glasgow City,S32000018,Greater Glasgow,S39000020,Glasgow City,S40000003,West,S43000003,West,S42000015,Glasgow and East Dunbartonshire,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01017318,Craigend and Ruchazie - 04,S02003214,Craigend and Ruchazie,S13003133,North East,S12000049,Glasgow City,S16000150,Glasgow Provan,S14000086,Glasgow North East,S08000031,Greater Glasgow and Clyde,S37000034,Glasgow City,S32000018,Greater Glasgow,S39000020,Glasgow City,S40000003,West,S43000003,West,S42000015,Glasgow and East Dunbartonshire,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01017319,Craigend and Ruchazie - 05,S02003214,Craigend and Ruchazie,S13003133,North East,S12000049,Glasgow City,S16000150,Glasgow Provan,S14000086,Glasgow North East,S08000031,Greater Glasgow and Clyde,S37000034,Glasgow City,S32000018,Greater Glasgow,S39000020,Glasgow City,S40000003,West,S43000003,West,S42000015,Glasgow and East Dunbartonshire,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01017320,Craigend and Ruchazie - 06,S02003214,Craigend and Ruchazie,S13003133,North East,S12000049,Glasgow City,S16000150,Glasgow Provan,S14000086,Glasgow North East,S08000031,Greater Glasgow and Clyde,S37000034,Glasgow City,S32000018,Greater Glasgow,S39000020,Glasgow City,S40000003,West,S43000003,West,S42000015,Glasgow and East Dunbartonshire,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01017321,Craigend and Ruchazie - 07,S02003214,Craigend and Ruchazie,S13003133,North East,S12000049,Glasgow City,S16000150,Glasgow Provan,S14000086,Glasgow North East,S08000031,Greater Glasgow and Clyde,S37000034,Glasgow City,S32000018,Greater Glasgow,S39000020,Glasgow City,S40000003,West,S43000003,West,S42000015,Glasgow and East Dunbartonshire,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01017322,Riddrie and Hogganfield - 01,S02003215,Riddrie and Hogganfield,S13002984,East Centre,S12000049,Glasgow City,S16000150,Glasgow Provan,S14000086,Glasgow North East,S08000031,Greater Glasgow and Clyde,S37000034,Glasgow City,S32000018,Greater Glasgow,S39000020,Glasgow City,S40000003,West,S43000003,West,S42000015,Glasgow and East Dunbartonshire,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01017323,Riddrie and Hogganfield - 02,S02003215,Riddrie and Hogganfield,S13002984,East Centre,S12000049,Glasgow City,S16000150,Glasgow Provan,S14000086,Glasgow North East,S08000031,Greater Glasgow and Clyde,S37000034,Glasgow City,S32000018,Greater Glasgow,S39000020,Glasgow City,S40000003,West,S43000003,West,S42000015,Glasgow and East Dunbartonshire,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01017324,Riddrie and Hogganfield - 03,S02003215,Riddrie and Hogganfield,S13002984,East Centre,S12000049,Glasgow City,S16000150,Glasgow Provan,S14000086,Glasgow North East,S08000031,Greater Glasgow and Clyde,S37000034,Glasgow City,S32000018,Greater Glasgow,S39000020,Glasgow City,S40000003,West,S43000003,West,S42000015,Glasgow and East Dunbartonshire,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01017325,Riddrie and Hogganfield - 04,S02003215,Riddrie and Hogganfield,S13002984,East Centre,S12000049,Glasgow City,S16000150,Glasgow Provan,S14000086,Glasgow North East,S08000031,Greater Glasgow and Clyde,S37000034,Glasgow City,S32000018,Greater Glasgow,S39000020,Glasgow City,S40000003,West,S43000003,West,S42000015,Glasgow and East Dunbartonshire,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01017326,Riddrie and Hogganfield - 05,S02003215,Riddrie and Hogganfield,S13002984,East Centre,S12000049,Glasgow City,S16000150,Glasgow Provan,S14000086,Glasgow North East,S08000031,Greater Glasgow and Clyde,S37000034,Glasgow City,S32000018,Greater Glasgow,S39000020,Glasgow City,S40000003,West,S43000003,West,S42000015,Glasgow and East Dunbartonshire,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
